year,county,level,a_y,r_y,n_y,p_y,l_y,ca_y,cl_y,ca_avg_y,cl_avg_y,a_yplus10,l_yplus10
2021,Chippewa,Misdemeanor,38.333333333333336,32.333333333333336,49,0.28148148148148144,1.3917525773195876,0.04545454545454559,0.14282122202665304,-0.14895931443557628,0.007676225741034682,25.625780643106534,0.8217242389618659
2021,Chippewa,Juvenile,9.666666666666666,9.333333333333334,7.333333333333334,-0.07692307692307707,0.9285714285714284,-0.06451612903225817,-0.1952380952380955,-0.27381353327968394,1.2982512488531026,6.454990815291699,0.4802451099357646
2021,Chisago,Felony,155.66666666666666,162,339,0.543661971830986,2.1913580246913584,-0.01059322033898317,-0.09037968786396446,0.03897452840777072,0.05109162490034266,127.67842537988827,1.9361461994171831
2021,Chisago,Gross Misdemeanor,234,216.66666666666666,477,0.5857233906947101,2.4138461538461544,-0.03305785123966942,-0.0398350682709204,-0.0939306039861395,0.10669928526687045,176.18016033602845,1.709871711694038
2021,Chisago,Misdemeanor,264.3333333333333,260,352.6666666666667,0.32874354561101543,1.4897435897435898,0.0025284450063209687,-0.08567869729007159,-0.02771694547932148,0.04884199891832072,202.66700114231034,1.2118888907378844
2021,Chisago,Juvenile,59,56.333333333333336,49.666666666666664,-0.056249999999999994,0.9467455621301776,-0.10606060606060606,0.10730475102944763,-0.3011174296365036,0.08035697427781271,40.22457460536568,0.4519603621578705
2021,Clay,Felony,257.3333333333333,271.3333333333333,558.3333333333334,0.5286624203821656,2.1216216216216215,-0.10854503464203245,-0.006570651595946661,0.0061474679498831255,0.197533779732333,230.40777016052326,1.566876638512095
2021,Clay,Gross Misdemeanor,58,58.333333333333336,131.33333333333334,0.57002457002457,2.325714285714285,-0.01694915254237288,0.1573197278911563,-0.41513856768785784,0.09563938563763723,31.842455759216627,0.8969822089625605
2021,Clay,Misdemeanor,61.666666666666664,57.33333333333333,85.33333333333333,0.3460076045627377,1.5290697674418607,0.03932584269662913,-0.15618001722652872,-0.02888602690640983,0.4742652460759085,45.102848972568964,1.2342305917883034
2021,Clay,Juvenile,104.33333333333334,97.66666666666667,89,0.01346801346801342,1.0136518771331058,-0.0901162790697674,-0.029746062560666458,0.07282873972682254,0.2818531162084324,96.1969769955051,0.793578901930213
2021,Clearwater,Felony,26.666666666666664,27.333333333333332,91.66666666666667,0.7102473498233216,3.4512195121951224,0.09589041095890406,0.019948034531892027,0.004805192493707445,-0.05623131743616264,18.97965363599225,2.9325326414434136
2021,Clearwater,Gross Misdemeanor,12.666666666666666,13.666666666666668,41,0.6666666666666666,2.9999999999999996,0.02702702702702693,0.12195121951219501,-0.17403535682696109,0.09282936919915263,8.443194130213287,1.6703393098487525
2021,Clearwater,Misdemeanor,6.333333333333334,8.333333333333332,9.333333333333334,0.1379310344827587,1.1600000000000001,-0.17391304347826084,-0.22666666666666657,1.0057414191796987,-0.05226975180958311,10.920147726645025,2.48489075820596
2021,Clearwater,Juvenile,13.666666666666666,10,14.666666666666666,0.25000000000000006,1.3333333333333333,0.108108108108108,0.222222222222222,-0.007925397554352405,0.14557476072419187,9.590054490307926,0.8115689282114938
2021,Cook,Felony,14,16,38.333333333333336,0.5752212389380531,2.3541666666666665,0,-0.17286036036036045,0.1665702829819438,0.01736031283376527,12.184178511144745,2.662173209881872
2021,Cook,Gross Misdemeanor,15,12,26.666666666666668,0.6288659793814433,2.694444444444444,-0.0625,-0.0073099415204678116,-0.16314473925904044,0.44192301484225993,11.065086225352688,1.5485512161718074
2021,Cook,Misdemeanor,7,6.333333333333334,16.666666666666668,0.6122448979591836,2.5789473684210518,0,0.2357456140350876,-0.49442828314292664,0.21309810129364437,3.4266527475868305,0.7808138606156814
2021,Cook,Juvenile,2,3.666666666666667,1,-2.666666666666667,0.2727272727272727,0,0.18181818181818166,-0.7067889985177426,-1.2265399874725111,0.6841590034586007,0.13983909301461508
2021,Cottonwood,Felony,46.333333333333336,45.333333333333336,107.33333333333333,0.5789473684210527,2.375,0.037313432835821,0.004243827160493733,0.04130133234980335,-0.1174579349798702,35.75134574400992,2.012061066146908
2021,Cottonwood,Gross Misdemeanor,42.666666666666664,35.66666666666667,88,0.6123188405797101,2.5794392523364484,0.03225806451612891,0.1374610591900311,-0.14669344173967205,0.14635239719331922,29.012422980851152,1.4342088441509517
2021,Cottonwood,Misdemeanor,61.333333333333336,45,70.33333333333333,0.3349753694581281,1.5037037037037038,0.04545454545454554,0.017891737891737917,0.5172012312304236,0.32853266944863196,61.69951673670389,1.5724690580571725
2021,Cottonwood,Juvenile,25.666666666666668,32,19.333333333333332,-0.6271186440677965,0.6145833333333334,0.054794520547945307,0.044791666666666695,-0.2645364925352225,-0.35042967547081505,15.689888159248586,0.41498354410321947
2021,Crow Wing,Felony,320.6666666666667,276.6666666666667,818,0.6621896621896621,2.960240963855421,0.07486033519553086,0.04089773729062547,0.07553865904488866,-0.19911928815342297,242.3547111714483,2.547067982090004
2021,Crow Wing,Gross Misdemeanor,194.33333333333334,166.66666666666669,398.3333333333333,0.6009577015163607,2.5060000000000002,0.05234657039711202,0.12014950419527096,0.15892643284367874,-0.18637949171784848,160.96200456162205,2.1486974866145876
2021,Crow Wing,Misdemeanor,125.66666666666667,128.33333333333334,274.6666666666667,0.5683856502242152,2.3168831168831163,-0.01308900523560202,0.2791125541125539,-0.33279515685730376,-0.2086500823183993,74.80107630344229,1.0188266202289815
2021,Crow Wing,Juvenile,159.33333333333334,99.66666666666667,155,0.3611111111111111,1.565217391304348,0.09382151029748298,0.010246469122126832,0.3141826916689499,0.745312708507782,135.7988781391248,1.3274966964608785
2021,Dakota,Felony,1025.3333333333333,1195.3333333333333,2866,0.6043252786053184,2.527328499721138,-0.04856170739251483,0.035812110769421195,-0.15855217613013503,-0.14745556702400944,746.4577139752224,1.67672350967482
2021,Dakota,Gross Misdemeanor,852.3333333333334,789,1831.6666666666667,0.5893476752255378,2.4351499788762143,-0.0515578635014836,0.03412137342629894,-0.040596408326492736,0.11558610848224639,684.1613612622855,1.6808564620041642
2021,Dakota,Misdemeanor,876,831.3333333333334,1250,0.3649096002037178,1.5745789895749798,0.009216589861751152,0.0021443276729646576,-0.053760682255872806,-0.017818166056689188,648.4893457606419,1.1641903533277225
2021,Dakota,Juvenile,298,234,269.3333333333333,0.16028708133971298,1.190883190883191,-0.07165109034267912,0.17847815764482433,-0.11375521613511712,0.280135467269115,232.19613337259932,0.6334978665721306
2021,Dodge,Felony,43.666666666666664,48.666666666666664,143.66666666666666,0.6866952789699572,3.1917808219178094,-0.036764705882353046,2.1874060099033308e-4,-0.05318835423933227,0.0056622734114770866,34.08521924738404,2.350939410887538
2021,Dodge,Gross Misdemeanor,44.333333333333336,36.333333333333336,79,0.582375478927203,2.3944954128440363,-0.14193548387096766,0.15103814582327385,0.3283592900984031,0.012601991671475183,51.65841683716012,2.1843551929479377
2021,Dodge,Misdemeanor,42.666666666666664,38,43.666666666666664,0.19718309859154934,1.2456140350877194,-0.05882352941176481,0.02579979360165116,-0.003535352614782701,0.0797608987107474,35.54057242340608,0.909809050529389
2021,Dodge,Juvenile,19.666666666666668,17.333333333333336,17,0.0370370370370369,1.0384615384615383,-0.15714285714285706,0.18421052631578932,0.002010581841255733,0.15433333784824088,18.926866545890384,0.64924965934747
2021,Douglas,Felony,89.33333333333333,101,225.66666666666666,0.5634005763688761,2.2904290429042904,-0.06620209059233459,0.03407555945467967,0.08798281122140461,-0.17588105497013698,80.75250198843314,1.994140897379741
2021,Douglas,Gross Misdemeanor,159,96.66666666666667,295,0.6631823461091753,2.9689655172413785,-0.012422360248447204,0.21667284637251244,0.19303765528180516,0.3852830919214013,143.29707837329238,2.001936002474009
2021,Douglas,Misdemeanor,141.66666666666666,97.33333333333334,206.33333333333331,0.4671532846715328,1.8767123287671228,0.046798029556650106,0.2708135895005884,0.05249081534964863,0.266936795895557,108.75738425279702,1.1075477473951456
2021,Douglas,Juvenile,42.66666666666667,38,62.666666666666664,0.42713567839195976,1.7456140350877192,-0.11724137931034477,0.4713032581453634,-0.4033164544243595,0.22755615791594677,26.320374177058813,0.5812869872220043
2021,Faribault,Felony,43.66666666666667,55.333333333333336,108,0.5388888888888889,2.1686746987951806,-0.09655172413793098,-0.11829134720701014,0.07753020179515849,0.09610607743622282,41.06587324619326,1.9906792425969695
2021,Faribault,Gross Misdemeanor,40,53,73.66666666666667,0.30567685589519644,1.440251572327044,-0.1111111111111111,0.0756309211050075,-0.32175423920730906,-0.31780756913846026,26.903748511443407,0.7956864799969151
2021,Faribault,Misdemeanor,53.66666666666667,53,52.66666666666667,0.13586956521739132,1.1572327044025157,-0.13903743315508016,-0.1568733153638813,0.49669185970174423,0.4486811856380874,68.34892825971298,1.3904396698188082
2021,Faribault,Juvenile,26.666666666666668,28.333333333333336,19.666666666666668,-0.5454545454545456,0.6470588235294117,-0.09090909090909083,0.281430219146482,-0.42780203248764315,0.04759300279466524,15.703655330616904,0.23811234537871648
2021,Fillmore,Felony,45.666666666666664,28.333333333333332,98.66666666666667,0.7089041095890412,3.4352941176470595,0.030075187969924703,0.06160130718954272,0.8942454749371038,0.0929613796884286,55.56453393148838,4.624021719010937
2021,Fillmore,Gross Misdemeanor,27.333333333333336,14,44,0.7358490566037735,3.785714285714285,-0.16326530612244886,0.4654377880184329,0.18421507612860136,0.6330680327503911,30.263274167730927,2.009922849798392
2021,Fillmore,Misdemeanor,28.666666666666668,15,36.66666666666667,0.6538461538461539,2.888888888888889,-0.18867924528301888,0.4444444444444444,-0.1610849952139321,1.0096420188942041,24.98102458696291,0.9982327636314946
2021,Fillmore,Juvenile,7.333333333333334,6.666666666666668,13,0.6825396825396824,3.149999999999999,-0.3125,0.3396551724137927,-0.8052242486396376,0.8626146513235301,2.402234266777803,0.2860471542206997
2021,Freeborn,Felony,103.66666666666667,102.66666666666667,210,0.48666666666666664,1.9480519480519478,0.03322259136212634,0.1209842788790156,0.10670244929859775,-0.2160546190361086,83.49455145263865,1.6326468876821274
2021,Freeborn,Gross Misdemeanor,141.66666666666666,91,201.33333333333334,0.5465116279069767,2.205128205128205,0.039119804400977856,0.036410256410256296,0.2144177541568724,0.5925197297366999,122.38632255780924,1.692795150652095
2021,Freeborn,Misdemeanor,125.66666666666667,92.66666666666667,128.33333333333334,0.3458823529411764,1.528776978417266,-0.10451306413301666,-0.02026765684226825,0.14143767346841868,0.8085468719456866,124.03622718356816,1.1082163543665646
2021,Freeborn,Juvenile,87.66666666666666,61.66666666666667,106.33333333333333,0.39935064935064934,1.664864864864865,0.14847161572052398,0.1323323323323324,0.11864650475939795,0.071229429112606,64.01143888345443,1.2554352993027562
2021,Goodhue,Felony,227,223,451.3333333333333,0.5321678321678321,2.1375186846038865,-0.0502092050209205,-0.01640076465438685,0.06491889403264671,0.0367726134436979,197.8382656469539,1.7719520595415326
2021,Goodhue,Gross Misdemeanor,253,220.33333333333334,372.3333333333333,0.3990909090909091,1.6641452344931924,-0.01556420233463035,0.017233744445515523,0.3452512430842705,0.06242955501921357,249.6188417723035,1.6654147449249803
2021,Goodhue,Misdemeanor,435,455.3333333333333,357,-0.5755478662053056,0.6346998535871157,0.41233766233766234,-0.041727672035139086,0.9931903883194939,-0.7189956543150772,370.06901543131937,1.5279836010975194
2021,Goodhue,Juvenile,81.66666666666667,79,61.333333333333336,-0.22164948453608238,0.818565400843882,0.042553191489361826,-0.036981881360138844,-0.06053459369264244,0.09771498905313061,59.186320597363526,0.619015216233504
2021,Grant,Felony,17,12.666666666666666,30.333333333333332,0.5421686746987953,2.18421052631579,0.3076923076923077,0.07754385964912312,0.6779188943978649,-0.3723413490653499,14.728399184159038,3.1282921834493385
2021,Grant,Gross Misdemeanor,19.333333333333332,14,44.66666666666667,0.7218543046357616,3.5952380952380953,-0.06451612903225817,-0.036989795918367104,0.295729801812222,0.642167896992214,21.451526718891234,3.159969623811103
2021,Grant,Misdemeanor,12,11.666666666666668,18.666666666666668,0.42622950819672123,1.7428571428571427,-0.14285714285714285,0.13549783549783548,-0.2983997063587933,0.26770469184346696,8.575114700059192,0.769982949813755
2021,Grant,Juvenile,6.333333333333333,7,7,-0.16666666666666666,0.8571428571428571,0.35714285714285726,0.5428571428571427,0.6418406123974711,-0.7900333123029637,7.114642653722375,1.2095445319615041
2021,Hennepin,Felony,3276.6666666666665,3277.6666666666665,7922.666666666667,0.6074337272436923,2.5473405878165374,0.021298701298701202,-0.11431344041049106,-0.05041012886957637,-0.06120818463638635,2410.4811328717396,2.185967274062611
2021,Hennepin,Gross Misdemeanor,2275.6666666666665,2513.3333333333335,5787.333333333334,0.6094073767094903,2.5602122015915123,-0.06209644181893129,-0.031997335245005296,-0.10340407013201829,-0.051306771536055056,1760.6155409507603,1.8696279987133186
2021,Hennepin,Misdemeanor,2227.3333333333335,2376.666666666667,2306.666666666667,0.07857327474799683,1.085273492286115,-0.1638092854461268,0.17482504506241184,-0.3511913782178163,0.1542551291361095,1541.7855548950627,0.4421100631621928
2021,Hennepin,Juvenile,502.6666666666667,546.3333333333334,595.6666666666667,0.21877979027645375,1.2800488102501526,-0.222279525528623,0.20140737234354306,-0.4802704454549514,0.07314237415817186,317.8434964684386,0.4191879491572742
2021,Houston,Felony,26,26,70.66666666666667,0.6842105263157895,3.166666666666667,-0.1875,0.07801418439716339,-0.3817639663817135,0.33532152546242194,17.928844974930307,1.2877778246268548
2021,Houston,Gross Misdemeanor,40.66666666666667,48,52.333333333333336,0.2577319587628866,1.347222222222222,-0.2515337423312883,0.03228715728715731,-0.16863931207787466,0.20112827608620423,38.796832103032514,0.7996326458849334
2021,Houston,Misdemeanor,43.333333333333336,28.666666666666668,53.666666666666664,0.4723926380368098,1.8953488372093021,-0.029850746268656612,0.11423537702607463,0.10254389096037232,0.5342361360268368,38.95655081393316,1.2401927390308674
2021,Houston,Juvenile,19.666666666666668,18,11.666666666666668,-0.17391304347826084,0.851851851851852,-0.15714285714285706,0.031189083820662905,0.73775569938122465,0.23290874211350804,32.0519384552537,1.2139039911222378
2021,Hubbard,Felony,71,52,230.66666666666666,0.7712609970674487,4.371794871794871,0.24561403508771928,0.13198260073260043,0.18561312514241926,-0.042147101240372305,51.37656875617151,3.624869228157832
2021,Hubbard,Gross Misdemeanor,40.666666666666664,30.666666666666668,96.66666666666667,0.6943521594684384,3.2717391304347814,-0.08270676691729334,0.048634336677814805,0.3278814778314449,0.4074820989926418,43.967631154863405,2.8372234376372045
2021,Hubbard,Misdemeanor,11,13,19,0.3157894736842105,1.4615384615384615,0.2222222222222222,0,-0.07142098007421163,-0.21392738481047793,7.119105819431045,1.1811887948213509
2021,Hubbard,Juvenile,14,14,19,0.3,1.4285714285714286,0.07692307692307693,0.08843537414965989,-0.10622501824027114,-0.1552331222591368,9.334983142823836,0.9923427445273479
2021,Isanti,Felony,156,133.33333333333334,352.3333333333333,0.6229971724787936,2.6525000000000003,-0.07692307692307693,-0.11334272300469449,0.3293002506823149,0.46408086178490804,165.7194312517286,2.7053832878047497
2021,Isanti,Gross Misdemeanor,189.33333333333334,159.66666666666666,386.6666666666667,0.5845620121422377,2.4070981210855953,-0.027397260273972508,-0.0022935361992513495,0.38177779347983587,0.1070660656969205,194.06301455094587,2.4855085391559566
2021,Isanti,Misdemeanor,217.66666666666666,220,325.6666666666667,0.3647738209817131,1.574242424242424,-0.02971768202080246,0.029477334654446283,-0.199461309653201,0.006634341378515139,149.5228376081077,0.951562810166856
